AY,Alphaf,Alphar,Beta,BetaR,Fxf,Fxr,Fyf,Fyr,Myf,Myr,Time,Vx,Vy,YawAcc,YawR,delta,phi,t,yaw,global_x_m,global_y_m
-1.1491621807217598,30.10801601409912,-3.1097079515457153,-0.1413561465113369,1.0027397386442236,2304.4954833984375,2404.9161376953125,-1025.8121948242188,138.12042999267578,3797.8327945203296,4577.397613394316,7.275000000000036,19.88399929470486,-2.829596996307373,-1.0446035861968994,-1.0469819683063557,-0.739999389452922,-0.014423066688461675,292,28.346635818481445,18.774993396823298,-6.943877803380112
-1.210624086856842,31.442516326904297,-1.5395517349243164,-0.11602638861991613,1.0231946800287952,2266.1541748046875,2393.6307373046875,-1139.8609008789062,94.51049423217773,3772.187489649728,4580.850624144135,7.300000000000036,19.99564488728841,-2.3304896884494357,-1.0434973239898682,-1.073094063057501,-0.73993583977141,-0.014356331616614572,293,26.827795028686523,18.522466464509744,-6.67492631797874
-1.276657870411873,32.806884765625,0.0547424852848053,-0.09018839140158895,1.0434079395444422,2211.6800537109375,2385.6893310546875,-1264.1363525390625,40.082693099975586,3743.6909671277594,4583.2133864999405,7.325000000000037,20.09356180826823,-1.8171355459425185,-1.0359587669372559,-1.0990995647860158,-0.7398751196985562,-0.014315413602881726,294,25.2716121673584,18.772290944924123,-6.411024772163583
-1.3512185722589494,34.201918601989746,1.6720634698867798,-0.0638500070203819,1.0630597381232731,2139.4794921875,2379.164794921875,-1397.3999633789062,-34.28221797943115,3712.0875583142874,4584.215453827442,7.350000000000037,20.176467895507812,-1.2900212075975206,-1.0170166492462158,-1.1248068590514688,-0.7398165634440881,-0.014319340725192291,295,23.678367614746094,19.037466747886555,-6.65112380815263
-1.4735537320375443,35.62773036956787,3.3061254024505615,-0.03705245621654236,1.0796268637904927,2048.3595581054688,2365.3948974609375,-1537.9603881835938,-202.51490020751953,3677.1525592298194,4583.358398377959,7.375000000000037,20.2430174085829,-0.7503969801796807,-0.9529327750205994,-1.1495613408579188,-0.7397591057435696,-0.014383154642218714,296,22.04885482788086,18.79758933793886,-6.908724872126978
-1.639268681406975,37.08253765106201,4.943264484405518,-0.00990442717146459,1.091954037265224,1936.9435424804688,2322.8966064453125,-1684.0791015625,-458.9186096191406,3638.703549525235,4578.295525872777,7.400000000000038,20.291659037272137,-0.2009838322798411,-0.8436999917030334,-1.1719614551026845,-0.7397005827786152,-0.014536366507790433,297,20.385438919067383,18.555796415675232,-6.660550809746859
-1.824242249131203,38.56552314758301,6.578313112258911,0.01751978624281661,1.1008627105857027,1804.9166870117188,2229.9625244140625,-1832.4886474609375,-762.1575012207031,3596.601571986178,4566.8225606323085,7.425000000000038,20.32077365451389,0.35605202118555707,-0.7029569149017334,-1.1914275647745096,-0.7396443567901009,-0.014813113677833601,298,18.69193458557129,18.818720445273353,-6.442623627833354
-2.059440389275551,40.07467460632324,8.197495937347412,0.045089701616454966,1.1036169517850627,1654.0678100585938,2022.2000122070312,-1978.22265625,-1171.9206848144531,3550.78935579966,4547.768623101802,7.450000000000038,20.328316158718533,0.9172194533877902,-0.49578529596328735,-1.2065403381704367,-0.7395916262005172,-0.015239978869275871,299,16.97343635559082,19.004830839488452,-6.723897986839814
-2.2935869574546817,41.60683250427246,9.788858413696289,0.07266192853069572,1.1017538708654704,1492.3453369140625,1667.9990234375,-2113.5817260742188,-1595.1492004394531,3501.3337893934154,4518.470605981457,7.475000000000039,20.311893886990017,1.4785043398539226,-0.26503223180770874,-1.2160052126845784,-0.7395434895638141,-0.015848264627898685,300,15.237208366394043,18.704718286318105,-6.871009000198549
-2.467050623893738,43.158273696899414,11.354040622711182,0.10016663182773536,1.0986652697912511,1337.5943603515625,1253.1038208007812,-2228.2622680664062,-1918.4044189453125,3448.494246241565,4478.591875970487,7.500000000000039,20.27006573147244,2.0372019873725042,-0.08659739792346954,-1.2202514898846553,-0.7395025434620541,-0.016651812109289347,301,13.491238594055176,18.602236956830886,-6.554662465831927
-2.569819623231888,44.724802017211914,12.903380393981934,0.12759989582853362,1.0962630984879995,1204.5601806640625,856.1932678222656,-2318.453125,-2116.466552734375,3392.7876895399095,4430.631765496867,7.525000000000039,20.203124152289497,2.5919991069369845,0.020017942413687706,-1.2209428465036398,-0.7394678890783695,-0.017621052943266872,302,11.741841316223145,18.929657548944913,-6.500427871178072
-2.61465038061142,46.30303382873535,14.446624755859375,0.15499058254140424,1.09521740828598,1098.6963500976562,526.9487915039062,-2386.8607788085938,-2207.242919921875,3334.826361414913,4377.720101678516,7.55000000000004,20.112404293484158,3.1424363454182944,0.07138431817293167,-1.2197121997639142,-0.7394335343003074,-0.018686517116380325,303,9.99287223815918,18.93411358099899,-6.832225957220576
-2.6267198741436006,47.89057922363281,15.988764762878418,0.18236817815304146,1.0950959015612451,1017.3459167480469,279.1415481567383,-2439.372314453125,-2234.2554321289062,3275.154841944701,4322.539028680472,7.57500000000004,19.999665154351128,3.6882819069756403,0.09182407706975937,-1.2176284093689815,-0.73939628333456,-0.019760892476172534,304,8.24625015258789,18.60515969773797,-6.787216689106294
-2.625225389003754,49.48547172546387,17.53057289123535,0.20974876982090498,1.095387850595745,954.3639526367188,98.97883415222168,-2481.6217651367188,-2232.4729614257812,3214.1705340833746,4266.682642877251,7.6000000000000405,19.86651102701823,4.229179223378499,0.09757202118635178,-1.2152418175581072,-0.7393574011826448,-0.020764188482589447,305,6.5027689933776855,18.697841536047992,-6.468146484255003
-2.619202470779419,51.08625602722168,19.07112979888916,0.2371395813694517,1.095895382520487,901.9649658203125,-35.76228713989258,-2517.6708984375,-2220.4783325195312,3152.1299899549585,4210.870818841607,7.625000000000041,19.71416473388672,4.764659139845106,0.09765206277370453,-1.212794771990488,-0.7393210823232789,-0.021638398158137777,306,4.762691020965576,19.000568333207035,-6.605579472730271
-2.6121313393116,52.69183349609375,20.609031677246094,0.2645448905011826,1.0965258859085631,856.8645629882812,-137.8616428375244,-2548.3954467773438,-2206.1260375976562,3089.1882174940224,4155.358860528618,7.650000000000041,19.543512132432724,5.2942196528116865,0.09567610174417496,-1.2103758227723689,-0.7392907555763656,-0.022350560723138593,307,3.026060104370117,18.822147784311085,-6.886275615936286
-2.606419759988785,54.301130294799805,22.1429443359375,0.2919659455728585,1.0971273608407575,822.0178833007812,-212.93121147155762,-2572.00244140625,-2193.1915893554688,3025.4783313245903,4100.205709588676,7.675000000000042,19.355345831976997,5.817347102695042,0.09268402308225632,-1.2080199904720847,-0.7392690841029951,-0.022892291381347345,308,1.2928409576416016,18.568314350985634,-6.671242533551183
-2.602232748270035,55.913564682006836,23.672152519226074,0.3194012319116095,1.0976900867790913,795.0758666992188,-268.1690864562988,-2588.572509765625,-2183.34326171875,2961.178270289435,4045.3759198547887,7.700000000000042,19.15042241414388,6.333523856268989,0.09067946672439575,-1.2057318024634887,-0.7392577323788486,-0.02327488360026165,309,-0.4370367228984833,18.815164644032343,-6.448225365890505
-2.5985615193843845,57.52923774719238,25.196478843688965,0.34685106576781516,1.0982873006535416,772.3395690917969,-312.93457794189453,-2599.6168212890625,-2175.974609375,2896.463957545295,3990.7923383118195,7.725000000000042,18.92932679918077,6.842271486918132,0.09028109908103943,-1.20347250975272,-0.7392567669829534,-0.023517595363514145,310,-2.163623571395874,19.00428896811696,-6.7218434768724915
-2.595391470193863,59.14808654785156,26.71614360809326,0.3743159797736933,1.098890906114608,753.7023620605469,-349.86512756347656,-2606.316650390625,-2170.2156372070312,2831.4735370130693,3936.3929730774444,7.750000000000043,18.6925654941135,7.343127462599012,0.09077329188585281,-1.2012102875647521,-0.7392627923849198,-0.02364354831891268,311,-3.88692569732666,18.709064974669616,-6.874852473181662
-2.592953622341156,60.770185470581055,28.231271743774414,0.40179567432362145,1.099467147595474,739.2708435058594,-379.85406494140625,-2609.895751953125,-2165.4810791015625,2766.315620753304,3882.1375821472684,7.775000000000043,18.440621693929035,7.835632430182563,0.09148357808589935,-1.198932086410244,-0.7392753092420431,-0.023677023005458216,312,-5.606925010681152,18.593581567936837,-6.563174860276396
-2.5915616512298585,62.395456314086914,29.74224853515625,0.42928918402170435,1.099990858223838,729.0480346679688,-403.4405822753906,-2611.386962890625,-2161.550048828125,2701.068226954476,3828.000555169729,7.800000000000043,18.173978593614365,8.319338162740072,0.09200870990753174,-1.1966377731311406,-0.7392916211037198,-0.023641361613986372,313,-7.323598384857178,18.91668091935585,-6.485873293350642
